Fecha - Hora, Cuenta, Contenido, Imagen
12:10 PM - 4 Jun 2019,Secretaría Cultura,"#EnLaLente 

En esta festividad los rarámuris se personifican como fariseos o diablos, para encarnar a los segundos retoman símbolos que su pueblo relaciona históricamente con la maldad, recientemente han incorporado elementos culturales de la época actual.",https://pbs.twimg.com/media/D8PSs3fUYAAKwhP.jpg
12:10 PM - 4 Jun 2019,Secretaría Cultura,"#EnLaLente 
   
“Diablos tarahumaras” es una serie fotográfica de 2006 que resultó del viaje que el fotógrafo Ernesto Lehn hizo al municipio de Urique, en #Chihuahua, para presenciar la semana santa de los rarámuris.

Fue presentada en la XII Bienal de Fotografía.",https://pbs.twimg.com/media/D8PScSDVsAA7JHw.jpg
11:40 AM - 4 Jun 2019,Secretaría Cultura,"#Entérate 

La explotación comercial de la flora y la fauna motivan la obra del artista Olegario Hernández. En el Museo Nacional de Culturas Populares (@MNCP_DGCP) se presenta la exposición Ra’a yachí kanú. El señor jícara grande.

Detalles https://bit.ly/2Z8ir8O ",https://pbs.twimg.com/media/D8PPBSPXkAAH4Ns.jpg
11:12 AM - 4 Jun 2019,Secretaría Cultura,"#ArteMexicano 

Julio Ruelas (1870-1907) colaboró en la Revista Moderna, una de las plataformas más importantes del modernismo en México.

Ahí ilustró los poemas de destacados artistas como Amado Nervo, Efrén Rebolledo y José Juan Tablada.

La muerte llegó de improvisto (1906)",https://pbs.twimg.com/media/D8KsBZ5X4AILHvY.jpg
9:33 AM - 4 Jun 2019,Secretaría Cultura,"No acabarán mis flores,

no cesarán mis cantos.

Yo cantor los elevo,

se reparten, se esparcen.

Aun cuando las flores

se marchitan y amarillecen,

serán llevadas allá,

al interior de la casa

del ave de plumas de oro.

Nezahualcóyotl (1402-1472)",https://pbs.twimg.com/media/D8OdTciW4AMM0Sp.jpg
9:05 AM - 4 Jun 2019,Secretaría Cultura,"Toda la cartelera nacional la encuentras en @MexicoesCultura.

No te pierdas su agenda de junio y descubre todo lo que hay que ver y hacer en el mundo cultural. 

¡Descárgala ya!  http://bit.ly/MXJUNI0 ",https://pbs.twimg.com/media/D8Or9FsUwAAYVLW.jpg
8:02 AM - 4 Jun 2019,Secretaría Cultura,"#ArteMexicano 

La divinidad, la sexualidad, el erotismo, la libertad y otras cuestiones consideradas conflictos fundamentales del ser humano fueron temas en torno a los que giró la obra de Julio Ruelas (1870-1907).

La domadora (1897)",https://pbs.twimg.com/media/D8KrmkxXsAQqJxy.jpg
7:43 AM - 4 Jun 2019,Secretaría Cultura,"Yo Nezahualcóyotl lo pregunto:

¿Acaso deveras se vive con raíz en la tierra?

No para siempre en la tierra:

sólo un poco aquí

Aunque sea de jade se quiebra,

aunque sea oro se rompe,

aunque sea plumaje de quetzal se desgarra.

No para siempre en la tierra:

sólo un poco aquí",https://pbs.twimg.com/media/D8OY6tdUIAAU2eY.jpg
6:18 AM - 4 Jun 2019,Secretaría Cultura,"#Entérate 

 @RadioEducacion celebra el Día Mundial del Medio Ambiente.

 Un concierto especial reunirá a diferentes intérpretes y se obsequiarán árboles a los asistentes para crear conciencia sobre el cuidado de nuestro entorno.

Detalles  https://bit.ly/2XseqeQ ",https://pbs.twimg.com/media/D63mjDIU0AAUq0d.jpg
4:46 AM - 4 Jun 2019,Secretaría Cultura,"¡Buenos días! 

¿Has escuchado del Mamut de Ecatepec? Pasará este verano cerca de la playa: se exhibe durante tres meses desde el 17 de mayo en el Museo Arqueológico de Mazatlán, #Sinaloa, donde sus 132 piezas fueron armadas por personal del @INAHmx.",https://pbs.twimg.com/media/D8MDVLAV4AAM6SF.jpg
8:20 PM - 3 Jun 2019,Secretaría Cultura,¡Únete al equipo! ,https://pbs.twimg.com/media/D567tQ_U0AAOFET.jpg
7:38 PM - 3 Jun 2019,Secretaría Cultura,"""Las sirenas poseen un arma mucho más terrible que el canto: su silencio. No sucedió en realidad, pero es probable que alguien se hubiera salvado alguna vez de sus cantos, aunque nunca de su silencio"". 

El silencio de las sirenas. Franz Kafka.",https://pbs.twimg.com/media/D8LugZ7XUAAymzb.jpg
7:19 PM - 3 Jun 2019,Secretaría Cultura,"El Centro Nacional de las Artes recibirá a la Orquesta Sinfónica de Minería (@orquestamineria) que desde 1994 ofrece un apasionante acercamiento a la música de la segunda mitad del siglo XVIII, a través del Festival Mozart/Haydn.

 5 y 12 de junio
 20 h
Detalles  @cenartmx",https://pbs.twimg.com/media/D8Kpf8xX4AQLG0t.jpg
6:37 PM - 3 Jun 2019,Secretaría Cultura,"#Convocatorias 

¡Queremos acercar a las nuevas generaciones a la literatura universal!

Por ello los invitamos a participar en el Concurso de Lectura y Dibujo Infantil ""Versos y prosa: Amado Nervo para niños"". 

Detalles  https://bit.ly/2Wt4Zvb ",https://pbs.twimg.com/media/D8KQ68aXYAEv-EJ.jpg
5:27 PM - 3 Jun 2019,Secretaría Cultura,"#AgendaDigital

El Laboratorio de Inmersión del @CCDmx llega a #Tlaxcala.

Un espacio abierto para la experimentación, aprendizaje y reflexión sobre las tecnologías inmersivas a través de muestras, clases magistrales, talleres y charlas.
https://bit.ly/2Ie0uid ",https://pbs.twimg.com/media/D8KGqRDXsAAUoFa.jpg
3:48 PM - 3 Jun 2019,Secretaría Cultura,"Hoy anunciamos el homenaje al historiador y pensador mexicano Miguel León-Portilla, te compartimos cinco datos sobre su vida y obras. ",https://pbs.twimg.com/media/D8K90SpXUAEmxko.jpg
3:25 PM - 3 Jun 2019,Secretaría Cultura,"#ArteMexicano 

Las obras de Julio Ruelas (1870-1907), tanto pinturas, ilustraciones y grabados, se centraban en seres mitológicos y demonios en escenarios decadentistas y de sátira.

Plasmó paisajes y naturaleza muerta, pero destacó en el retrato. 

La Crítica / Sókrates",https://pbs.twimg.com/media/D8KuEAKXkAcmnI-.jpg
3:24 PM - 3 Jun 2019,Secretaría Cultura,"#Entérate 

México rendirá tributo al intelectual y humanista Miguel León-Portilla.

Diversas instituciones nacionales coordinadas por la Secretaría de Cultura celebrarán el pensamiento universal del autor de ""Visión de los vencidos"".

Detalles  http://bit.ly/2Mr3gG2 ",https://pbs.twimg.com/media/D8K5KMAWwAAKxq1.jpg
12:54 PM - 3 Jun 2019,Secretaría Cultura, #Entérate de los temas de la agenda nacional con este resumen de la #ConferenciaPresidente.,https://pbs.twimg.com/media/D8Jz97rUYAA0Nnz.jpg
11:50 AM - 3 Jun 2019,Secretaría Cultura,"""Cuando muere una lengua

entonces se cierra

a todos los pueblos del mundo

una ventana, una puerta,

un asomarse

de modo distinto

a cuanto es ser y vida en la tierra""

Cuando muere una lengua (Fragmento). Miguel León-Portilla.",https://pbs.twimg.com/media/D8J87omWwAAgIv1.jpg
11:08 AM - 3 Jun 2019,Secretaría Cultura,"#Convocatorias 

¿Eres o conoces a escritores que hablen una lengua originaria?

Los convocamos a participar en el Premio de Cuentos en Lenguas Originarias 2019.

Tienen hasta el 30 de septiembre para enviar sus textos, la obra ganadora será publicadahttps://bit.ly/2weZULo ",https://pbs.twimg.com/media/D8J1hn8XYAA7Gp_.jpg
10:19 AM - 3 Jun 2019,Secretaría Cultura,"#Entérate 

Abren @FONCAMX y @Conacyt_MX convocatoria de Becas para Estudios en el Extranjero; ofrece apoyos para realizar maestría y doctorado. 

Detalles  https://bit.ly/2MpNFXq ",https://pbs.twimg.com/media/D8Jy0HpUwAAHEiK.jpg
9:41 AM - 3 Jun 2019,Secretaría Cultura,"#Arquitectura 

¿Conoces el Exconvento de la Merced en #CiudadDeMéxico? 

Es una valiosa joya de la arquitectura virreinal del siglo XVII.

Resaltan sus arcos y columnas con ornamentación exuberante de vegetación y estilos barroco y mudéjar, es decir, de influencia árabe.",https://pbs.twimg.com/media/D8JolejXYAEmgpV.jpg
6:58 AM - 3 Jun 2019,Secretaría Cultura,"Hoy en #CulturaMX 

Miguel León-Portilla y el pensamiento Náhuatl

Para el filósofo e historiador mexicano, indiscutiblemente existe una filosofía de los pueblos mesoamericanos prehispánicos.

Conoce más  https://bit.ly/2MrkVh2 ",https://pbs.twimg.com/media/D8I1pe0UcAA8LFm.jpg
4:36 AM - 3 Jun 2019,Secretaría Cultura,"¡Buenos días! 

Este conjunto escultórico de estilo olmeca muestra a 16 individuos y 6 representaciones de estelas conformando una escena de suprema importancia.

Obra originaria de La Venta, Huimanguillo, en #Tabasco, descubierta por el arqueólogo Eduardo Contreras en 1955. ",https://pbs.twimg.com/media/D77-m3tUwAAwrKo.jpg
7:27 PM - 2 Jun 2019,Secretaría Cultura,"#DiversidadCultural 

Hablar de los pueblos afromexicanos debe trascender los estereotipos que rodean a estas poblaciones y pugnar por el reconocimiento de su identidad étnica, de sus contribuciones culturales e históricas.

¿Qué opinas? Reflexionemos  https://bit.ly/2JKWGIe ",https://pbs.twimg.com/media/D8DmfMxWwAAKmgY.jpg
6:03 PM - 2 Jun 2019,Secretaría Cultura,"¿Conoces a los artistas Janet Cardiff y George Bures Miller?

Sus obras son un collage conceptual, visual y sonoro.

El @MuseoMARCO, en #NuevoLeón, expone una gran agrupación de obra de estos canadienses.

Conoce más en @MexicoesCultura  https://bit.ly/2QEN6Yb ",https://pbs.twimg.com/media/D8DkG_3XsAAyRbX.jpg
5:04 PM - 2 Jun 2019,Secretaría Cultura,"¡Domingo de cine! 

¿Qué tal ver la adaptación de una novela?

En “Tenemos que hablar de Kevin”, basada en la novela de Lionel Shriver, luego de un acto irreparable, Eva se cuestiona si realmente ha amado a su hijo.

Vela en @filminlatino  https://bit.ly/2PFnedK ",https://pbs.twimg.com/media/D76y-m0WsAAFVmg.jpg
10:01 AM - 2 Jun 2019,Secretaría Cultura,"#SaborAMéxico 

¿Has oído hablar de los hongos de cazahuate?

Brotan en torno a los árboles del mismo nombre en Guerrero, Michoacán y al sur del Estado de México.

Son carnosos y se preparan “sudados” o se muelen en metate para utilizarlos en purés, tortas o quesadillas.",https://pbs.twimg.com/media/D8ElkkFXsAATXRN.jpg
8:11 AM - 2 Jun 2019,Secretaría Cultura,"#DescubreMéxico En Calvillo, #Aguascalientes, encontrarás la Parroquia del Señor del Salitre, un edificio declarado patrimonio histórico por el @INAHmx que data del siglo XVIII. ¿Te gustaría visitarlo? ",https://pbs.twimg.com/media/D76zQnkW4AAApRU.jpg
6:59 PM - 1 Jun 2019,Secretaría Cultura,"#Recuerda 

#UnDíaComoHoy de 1926 nació la actriz estadounidense Norma Baker, mejor conocida como Marilyn Monroe.

¿Recuerdas alguna película en la que haya participado?

Algunas destacadas son “Bus Stop” (1956), “Some Like it Hot” (1959) y “El príncipe y la corista” (1957).",https://pbs.twimg.com/media/D768XbUX4AAB-6P.jpg
1:38 PM - 1 Jun 2019,Secretaría Cultura,"#Entérate 

La delegación del Gobierno de México (@GobiernoMX) que entablará negociaciones con Estados Unidos es encabezada por el secretario de Relaciones Exteriores (@SRE_mx), Marcelo Ebrard (@m_ebrard). ",https://pbs.twimg.com/media/D8ANpSKVUAAsBi-.jpg
11:43 AM - 1 Jun 2019,Secretaría Cultura,"En su intervención, Diego Flores Magón habló de los caminos al retorno como vías que abren la fantasía, el lenguaje poético, la memoria. “Uno de los caminos es la voz de los ancestros, las puertas están en el afecto y eso quiero proponer con este proyecto”. #RetornoAlOrigen",https://pbs.twimg.com/media/D7_vpQ8UIAAOjV-.jpg
11:43 AM - 1 Jun 2019,Secretaría Cultura,"#CulturaComunitaria Alejandra Frausto (@alefrausto), secretaria de Cultura, afirmó que una comunidad con cultura “es una comunidad que tenderá puentes al mundo, al país y siempre se defenderá (...) tienen lo más importante, que es su cultura, tienen su lengua, tienen la milpa”.",https://pbs.twimg.com/media/D7_vSQTVsAAaViI.jpg
11:43 AM - 1 Jun 2019,Secretaría Cultura,"De mayo a noviembre #RetornoAlOrigen se realizará en los municipios de San Mateo Yoloxochitlán, Santa María Chilchotla, San Jerónimo Tecóatl, Mazatlán Villa de Flores, San Agustín Zaragoza (Yataá), San Antonio Eloxochitlán de Flores Magón (Nguixó) y Huautla de Jiménez, en #Oaxaca",https://pbs.twimg.com/media/D7_vDUMUcAAu3YE.jpg
11:43 AM - 1 Jun 2019,Secretaría Cultura,"#RetornoAlOrigen

San Jerónimo Tecóatl, #Oaxaca, fue el escenario donde este 31 de mayo se presentó un proyecto de recuperación de la memoria histórica de los pueblos de la sierra mazateca que tuvieron relación con los hermanos Flores Magón: Jesús, Ricardo y Enrique.",https://pbs.twimg.com/media/D7_vkLKUcAEXBDw.jpg
11:43 AM - 1 Jun 2019,Secretaría Cultura,"#Entérate 

Presentamos ""Retorno al origen"", iniciativa para recobrar la memoria de las comunidades.

Con este proyecto coordinado por Diego Flores Magón, buscamos desvelar las conexiones entre las ideas magonistas y el pensamiento mazateco.

Detalles  https://bit.ly/2HNtbDI ",https://pbs.twimg.com/media/D7_uyh_VsAA0LZM.jpg
10:37 AM - 1 Jun 2019,Secretaría Cultura,"#Entérate 

Música de Tchaikovsky, Chávez, Bach, Morricone y Piazzolla entre otros compositores harán que #LosPinos suenen.

11 conciertos de cámara y uno sinfónico integran la programación de junio del Sistema Nacional de @FomentoMusical en @CC_LosPinos http://bit.ly/2XgWgfP ",https://pbs.twimg.com/media/D771VaSUcAExSoY.jpg
9:48 AM - 1 Jun 2019,Secretaría Cultura,"¿Imaginas poder manipular un pequeño universo? 

Esto es posible en “Correrías sin prisa”, exposición en #NuevoLéon, donde gracias a mecanismos de poleas podrás experimentar la aventura del movimiento.

Conoce la cartelera nacional en @MexicoesCultura https://bit.ly/30ZQYYn ",https://pbs.twimg.com/media/D76-K56X4AA177J.jpg
9:42 AM - 1 Jun 2019,Secretaría Cultura,Nos vemos hoy en el Museo Nacional de #CulturasPopulares. ,https://pbs.twimg.com/media/D73IuhXU0AEmuE5.jpg
7:04 AM - 1 Jun 2019,Secretaría Cultura,"#DescubreMéxico 

El Convento de San Antonio de Padua, ubicado en Izamal, #Yucatán, cuenta con el atrio más grande de América y el segundo más grande del mundo; además, está adornado por 75 arcos que forman un largo corredor.

¿Lo has visitado? ",https://pbs.twimg.com/media/D76xSrxXUAEG-1M.jpg
9:11 PM - 31 May 2019,Secretaría Cultura,"#CulturaDiversa 

¿Sin planes para comenzar el #MesDelOrgullo? 

La Galería José María Velasco (@GJMVmx) presenta

""Eros y Thanatos"" 

Homenaje a Armando Cristeto y Arturo Ramírez Juárez.",https://pbs.twimg.com/media/D778HuxVsAAc7RM.jpg
8:01 PM - 31 May 2019,Secretaría Cultura,"#Entérate 

El arte hecho en reclusión de Kolëctiv.feat se suma al programa #CulturaComunitaria. 

16 creadores del Reclusorio Norte se muestran libres en la exposición ""Redefiniendo la libertad alojada"" en la  @IBERO_mx.

Detalles  https://bit.ly/2WgUJKr ",https://pbs.twimg.com/media/D776LQSUYAIvRXE.jpg
6:18 PM - 31 May 2019,Secretaría Cultura,"#SonYTradición 

En este episodio descubrimos al Ensamble Coral Ágora, grupo dedicado a difundir las artes escénicas, dando especial atención a las tradiciones mexicanas.

Una producción del @imerhoy y la @dgcpopulares.

Escucha  https://bit.ly/2JS1YSy ",https://pbs.twimg.com/media/D77xrfYVUAAbJ3k.jpg
6:05 PM - 31 May 2019,Secretaría Cultura, “Los pueblos y las naciones que representamos merecen que (...) se recurra al diálogo y actuemos con prudencia y responsabilidad.” | Carta del presidente de México a su homólogo estadounidense.   http://bit.ly/CartaADonaldTrump …,https://pbs.twimg.com/media/D78BR3YUIAANhj1.jpg
5:21 PM - 31 May 2019,Secretaría Cultura,"#MesDeLosMuseos  

“Trúhanes en una venta” es una obra de Manuel Serrano que data del Siglo XIX y que actualmente se encuentra en el @Museodehistoria en #CiudadDeMéxico.
 
¿Conoces este recinto?",https://pbs.twimg.com/media/D7SLkiSWwAYeawb.png
4:52 PM - 31 May 2019,Secretaría Cultura,"¡Que no se te pase! 

Convocatoria para
Fábrica de
Producción Editorial
2019

Una oportunidad única que te ofrece el @cenartmx. ",https://pbs.twimg.com/media/D76opA_VUAAlndu.jpg
1:40 PM - 31 May 2019,Secretaría Cultura, “Prevalecerán la justicia y la fraternidad universales.” | Carta del presidente de México a su homólogo estadounidense.   http://bit.ly/CartaADonaldTrump …,https://pbs.twimg.com/media/D77Ej28W4AArO5U.jpg
12:30 PM - 31 May 2019,Secretaría Cultura,"¡Celebramos 45 años del @Fonart_mx! 
 
Los artesanos son protagonistas de esta fiesta:

La maestra Francisca Rivera es de Cuetzalan, Puebla

Realiza prendas en telar de cintura

Utiliza la técnica “tejido en curva”, única en el mundo

Conoce máshttps://bit.ly/2Mkr52e ",https://pbs.twimg.com/media/D76Rgs4XkAM_qyd.jpg
12:22 PM - 31 May 2019,Secretaría Cultura," “La Estatua de la Libertad no es un símbolo vacío.” | Carta del presidente de México a su homólogo estadounidense.  

 http://bit.ly/CartaADonaldTrump …",https://pbs.twimg.com/media/D76yp0dVsAA8QdC.jpg
11:45 AM - 31 May 2019,Secretaría Cultura,"#ArtesaníasMexicanas

¿Conoces a los y las grandes maestras artesanas de México? 

Ellos son artífices de la identidad cultural de nuestro país. Te invitamos conocerlos en el marco del 45 aniversario del @Fonart_mx.

Descubre su trabajo  https://bit.ly/2Mkr52e ",https://pbs.twimg.com/media/D76OC78XUAACLjF.png
10:47 AM - 31 May 2019,Secretaría Cultura,"¿Qué planes tienes? Recomendamos disfrutar de

 José Emilio Pacheco como guionista  http://bit.ly/2W2cQPd 
 Centenario luctuoso de #EmilianoZapata  http://bit.ly/2EpRKV9 

¡Toda la #cartelera nacional está en @MexicoesCultura!",https://pbs.twimg.com/media/D76cM_2UcAAfEyl.jpg
10:47 AM - 31 May 2019,Secretaría Cultura,"#FinDeSemana 

Te dejamos un atajo de recomendaciones del 2 al 9 de junio

 #RumboAlAriel  http://bit.ly/2EvON5v 
 Chapultepec es cultura  http://bit.ly/2YnkWn1 
 1er. Festival de Danza Gay de la Ciudad de México  http://bit.ly/2I8Jdsp ",https://pbs.twimg.com/media/D76cQqGUwAEBbn3.png
10:25 AM - 31 May 2019,Secretaría Cultura,"#45AñosFonart 

El @Fonart_mx cumple 45 años, por ello te contamos que:

La maestra artesana Irene Aguilar es de Ocotlán de Morelos, Oaxaca

Es miembro de una familia de tradición alfarera

Ha roto barreras y ha sido multipremiada

Conoce más https://bit.ly/2Mkr52e ",https://pbs.twimg.com/media/D76JDsDXYAgMpbk.jpg
8:50 AM - 31 May 2019,Secretaría Cultura,"¡Este 2019 el @Fonart_mx cumple 45 años!  

Celebremos conociendo y reconociendo a las grandes maestras y maestros artesanos que hacen que la identidad cultural de sus pueblos y regiones persistan a través de las artesanías. #45AñosFonart 
 
Conóceloshttps://bit.ly/2Mkr52e ",https://pbs.twimg.com/media/D76B5cgXYAAbueH.jpg
8:05 AM - 31 May 2019,Secretaría Cultura,"¡Al fin viernes! 

Te esperamos en el Museo Nacional de #CulturasPopulares (@MNCP_DGCP) para hacer cartografías sonoras. ",https://pbs.twimg.com/media/D753_PJXYAIO7fi.jpg
9:03 PM - 30 May 2019,Secretaría Cultura,"""Soy vanidosa, déspota, blasfema;

soberbia, altiva, ingrata, desdeñosa;

pero conservo aún la tez de rosa (...)

Mis sueños de pecado son nocturnos

Soy histérica, loca, desquiciada;

pero a la eternidad ya sentenciada""

Letanía de mis defectos. Pita Amor.",https://pbs.twimg.com/media/D71INzzW4AchnH5.jpg
8:28 PM - 30 May 2019,Secretaría Cultura,"#CulturasPopulares 

Tenemos una cita este sábado 1 de junio en el @MNCP_DGCP, para dialogar y compartir cultura en la jornada académica ""Afrodescendencia en México"".",https://pbs.twimg.com/media/D73IuhXU0AEmuE5.jpg
7:15 PM - 30 May 2019,Secretaría Cultura,"“La poesía no es un oficio, sino un sacrificio y un sacrilegio, y secundariamente un oficio; pero poesía que se queda en oficio, no es poesía(…) La poseía como todo arte, como la vida misma, es sacrificio”.

Pita Amor.",https://pbs.twimg.com/media/D71HSTFWsAEH-yz.jpg
6:57 PM - 30 May 2019,Secretaría Cultura,"#DiplomaciaCultural 

¡Entérate! La muestra “Nacho López. Fotógrafo de México” llega al Instituto de México en España (@IMEXEsp) bajo la curaduría de Alberto Tovalín y José Antonio Rodríguez. México en Madrid, a través de la mirada de Nacho López, hasta el 4 de septiembre. ",https://pbs.twimg.com/media/D73As86UcAESMZw.jpg
6:37 PM - 30 May 2019,Secretaría Cultura,"Recordamos a Pita Amor, poeta nacida #UnDíaComoHoy de 1918, recitando toda la poesía hispanoamericana... hasta el amanecer.",https://pbs.twimg.com/media/D720GBJU8AAkov6.jpg
5:19 PM - 30 May 2019,Secretaría Cultura,"“Nunca he ‘redactado’ nada. Yo no redacto; me abro las venas y aparentemente escribo con tinta, pero es con sangre”.

Pita Amor.",https://pbs.twimg.com/media/D71E94FXYAAYJg3.jpg
5:12 PM - 30 May 2019,Secretaría Cultura,"#MesDeLosMuseos  

En la pintura “El Senado de Tlaxcala”, Rodrigo Gutiérrez retrató la discusión entre tlaxcaltecas sobre la alianza con Hernán Cortés en contra de Tenochtitlán.

¿La has visitado? Se encuentra en el Museo Nacional de Arte en #CiudadDeMéxico (@MUNALmx).",https://pbs.twimg.com/media/D72OQLNXkAQ_4eT.jpg
4:06 PM - 30 May 2019,Secretaría Cultura,"#CuturaIncluyente  

Con teatro, danza, música y pintura, “Proyectándonos: Arte Incluyente” atiende a niños y niñas con síndrome de Down para estimular su desarrollo y creatividad. 

Este proyecto se desarrolla en el Centro Regional de Cultura de Toluca (@CentroRCToluca).",https://pbs.twimg.com/media/D72NIHSXYAA2_Gy.jpg
3:17 PM - 30 May 2019,Secretaría Cultura,"""Yo fui novia del Blue Boy

de un árabe del desierto

de un músico de concierto

y en el infierno ahora estoy (...)

Ya es mi locura total

estoy por ti encarcelada

en la cárcel de la nada""

Yo fui novia. Pita Amor.",https://pbs.twimg.com/media/D71EZfbX4AYqcNu.jpg
3:00 PM - 30 May 2019,Secretaría Cultura,"#Entérate 

@Canal22 devela quiénes son los ""millennials"", cómo viven y qué piensan, a través de una serie de reportajes documentales. ""Millennials"" contra el milenio, serie de ocho capítulos, se transmitirá hasta el 12 de julio los viernes, 21:30 h.

 https://bit.ly/2Mi3HCE ",https://pbs.twimg.com/media/D72NAOfW4AEHNCE.jpg
12:33 PM - 30 May 2019,Secretaría Cultura,"""El manequí no se mueve,

está en la sombra sombrío

escala el escalofrío;

tiene el semblante de nieve

a las siete y a las nueve

El manequí se movió,

el manequí caminó

hasta el biombo misterioso

del espacio milagroso:

hasta el cero del reloj""

¡El manequí! Pita Amor.",https://pbs.twimg.com/media/D71C1LBWsAEO08b.jpg
12:21 PM - 30 May 2019,Secretaría Cultura,"¿Sabías que las entidades con mayor presencia de población afromexicana son #Guerrero (6.5%), #Oaxaca (4.9%) y #Veracruz (3.3%)?

En México, de acuerdo el @INEGI_INFORMA, el 1.16% de la población nacional se identifica como afromexicana. Conoce más  https://bit.ly/2MjnBwX ",https://pbs.twimg.com/media/D71oAZyVsAA3Eci.jpg
10:30 AM - 30 May 2019,Secretaría Cultura,"""En tu féretro sombrío
 
Reposas eternamente

Pero en la noche inclemente

Revives y abres el frío

Vidrio de tu ataúd ya vacío (...)

Sustraes la sangre mortal

Tu vampiro criminal

Y a tu catafalco vuelas

Para dormir entre velas""

El Vampiro. Pita Amor.",https://pbs.twimg.com/media/D71BBNGXYAI83rS.jpg
9:32 AM - 30 May 2019,Secretaría Cultura,"Esther Hernández (@EsTetereta), directora general de @VinculaCultura, recordó que en estas comunidades la memoria se transmite de manera oral de generación a generación y con ""Retorno al origen"" la intención es tener un intercambio de saberes.

Detalles  https://bit.ly/2JMzjOz ",https://pbs.twimg.com/media/D71AUIHU8AAQjW0.jpg
9:32 AM - 30 May 2019,Secretaría Cultura,"#CulturaComunitaria 

""Retorno al origen"" trabajará de mayo a noviembre en ocho municipios de #Oaxaca, entre ellos San Mateo Yoloxochitlán, Santa María Chilchotla, Mazatlán Villa de Flores, San Agustín Zaragoza (Yataá), San Antonio Eloxochitlán (Nguixó) y Huautla de Jiménez.",https://pbs.twimg.com/media/D71Aw32U8AIR9a9.jpg
9:32 AM - 30 May 2019,Secretaría Cultura," ""Retorno al origen"" es un proyecto de recuperación de la memoria histórica de los pueblos de la sierra mazateca que tuvieron relación con los hermanos Flores Magón (Jesús, Ricardo y Enrique), el cual se presenta este viernes 31 de mayo en San Jerónimo Tecóatl, #Oaxaca. ",https://pbs.twimg.com/media/D71Bl8OUIAAbhip.png
9:32 AM - 30 May 2019,Secretaría Cultura,"#Entérate 

¡Buscamos recuperar la memoria histórica de los pueblos mazatecos con el proyecto ""Retorno al origen""!

Exposiciones y talleres forman parte de esta iniciativa del programa #CulturaComunitaria  que se realizará en ocho municipios de #Oaxaca.",https://pbs.twimg.com/media/D71BcS-U0AA0eB_.jpg
8:48 AM - 30 May 2019,Secretaría Cultura,"Hoy conmemoramos el natalicio de la poeta Guadalupe “Pita” Amor  (1918-2000), quien fue nombrada por Salvador Novo como la ""undécima  musa"" y comparada con Sor Juana Inés de la Cruz por su talento.

""Creo que lo más importante de mí es lo que no he dicho"", decía sobre sí misma.",https://pbs.twimg.com/media/D704E-FXYAAQUfT.jpg
8:10 AM - 30 May 2019,Secretaría Cultura,"#CulturaDiversa 

Además, sus dibujos cuestionan los estereotipos y roles de género a la vez que buscan retratar la belleza fuera del estereotipo blanco y occidental de lo bello.",https://pbs.twimg.com/media/D70pcl2WkAEj-ai.jpg
8:10 AM - 30 May 2019,Secretaría Cultura,"#CulturaDiversa 

Este ilustrador define su obra como política, pues se centra en retratar el empoderamiento de poblaciones socialmente marginadas, como las mujeres y las personas trans.",https://pbs.twimg.com/media/D70pF6gXYAA8ZZk.jpg
8:10 AM - 30 May 2019,Secretaría Cultura,"#CulturaDiversa 

Ha colaborado con diversos colectivos feministas y de diversidad sexual y de género para ilustrar materiales de difusión; asimismo, ha trabajado en campañas institucionales relacionadas con la salud sexual, uso de drogas, VIH y derechos sexuales.",https://pbs.twimg.com/media/D70o3KoX4AA2VZp.jpg
8:10 AM - 30 May 2019,Secretaría Cultura,"#CulturaDiversa 

Sexualidad, diversidad corporal y feminismo son algunos temas que el ilustrador mexiquense Jovan Israel (@jovanisrael) retrata en su obra. 

Sus trazos disruptivos ponen en el centro temas sobre racismo y discriminación vinculados con la diversidad sexual.",https://pbs.twimg.com/media/D70ohs9W4AEOUPM.jpg
7:40 AM - 30 May 2019,Secretaría Cultura,"#Entérate 

Recibe Biblioteca Vasconcelos (@VSCLS) reconocimiento a su labor cultural y educativa. En el marco de su 13 aniversario, el recinto es laureado con las preseas ""Jaguar Internacional de las Artes"" y ""Ángel de la Independencia"".
 
Detalles  https://bit.ly/2EICpit ",https://pbs.twimg.com/media/D70nXGCUYAACfGk.jpg
6:38 AM - 30 May 2019,Secretaría Cultura,"#Entérate 

Inician los laboratorios creativos Alas de Palabra y Cinema-raíz dirigidos a niñas, niños y adolescentes.

Municipios de #Tlaxcala y #Oaxaca serán sedes de estos proyectos artísticos coordinados por @AlasyRaices.

Detalles  https://bit.ly/2YUHn3h ",https://pbs.twimg.com/media/D7ydLwrUYAAqDeS.jpg
5:48 AM - 30 May 2019,Secretaría Cultura,"¡Buenos días! 

El dios Tláloc, ""el que hace brotar"", era la representación del agua divinizada que residía en las más altas montañas donde se forman las nubes. 

Su más importante adoratorio se ubicaba en el Templo Mayor de Tenochtitlan, al lado de Huitzilopochtli. ",https://pbs.twimg.com/media/D70Njo8VsAAKkev.jpg
8:20 PM - 29 May 2019,Secretaría Cultura,"#ParaCinéfilos  

El ciclo #RumboAlAriel   tendrá como sedes al Cine Tonalá, Cinematógrafo del @museodelchopo, Cineteca Mexiquense, Faro de Oriente, Sala Miguel N. Lira de #Tlaxcala Cineteca Guadalajara, entre otros.  https://bit.ly/2IgblbB 

Restos de viento (2017)",https://pbs.twimg.com/media/D7wLke8XYAE_LmI.jpg
